month,city,house_type,segment,value
2021-12,济宁,二手房,90m2及以下,143.5966
2022-01,济宁,二手房,90m2及以下,143.8838
2022-02,济宁,二手房,90m2及以下,143.0205
2022-03,济宁,二手房,90m2及以下,142.0194
2022-04,济宁,二手房,90m2及以下,141.1673
2022-05,济宁,二手房,90m2及以下,140.3202
2022-06,济宁,二手房,90m2及以下,139.8993
2022-07,济宁,二手房,90m2及以下,139.8993
2022-08,济宁,二手房,90m2及以下,139.1998
2022-09,济宁,二手房,90m2及以下,138.3646
2022-10,济宁,二手房,90m2及以下,136.4275
2022-11,济宁,二手房,90m2及以下,135.1996
2022-12,济宁,二手房,90m2及以下,134.9292
2023-01,济宁,二手房,90m2及以下,133.9847
2023-02,济宁,二手房,90m2及以下,133.5828
2023-03,济宁,二手房,90m2及以下,133.8499
2023-04,济宁,二手房,90m2及以下,134.3853
2023-05,济宁,二手房,90m2及以下,133.8478
2023-06,济宁,二手房,90m2及以下,132.9109
2023-07,济宁,二手房,90m2及以下,132.645
2023-08,济宁,二手房,90m2及以下,132.1145
2023-09,济宁,二手房,90m2及以下,130.6612
2023-10,济宁,二手房,90m2及以下,128.9626
2023-11,济宁,二手房,90m2及以下,127.0282
2023-12,济宁,二手房,90m2及以下,126.0119
2024-02,济宁,二手房,90m2及以下,125.2559
2024-03,济宁,二手房,90m2及以下,124.5043
2024-04,济宁,二手房,90m2及以下,123.3838
2024-05,济宁,二手房,90m2及以下,121.9032
2024-06,济宁,二手房,90m2及以下,121.7813
2024-07,济宁,二手房,90m2及以下,120.5635
2024-08,济宁,二手房,90m2及以下,119.8401
2024-09,济宁,二手房,90m2及以下,119.6004
2024-10,济宁,二手房,90m2及以下,119.2416
2024-11,济宁,二手房,90m2及以下,119.1224
2024-12,济宁,二手房,90m2及以下,119.2415
2025-02,济宁,二手房,90m2及以下,118.7645
2025-03,济宁,二手房,90m2及以下,118.1707
2025-04,济宁,二手房,90m2及以下,117.2253
2025-05,济宁,二手房,90m2及以下,115.8186
2025-06,济宁,二手房,90m2及以下,115.1237
2025-07,济宁,二手房,90m2及以下,114.2027
2025-08,济宁,二手房,90m2及以下,113.0607
2025-09,济宁,二手房,90m2及以下,112.3823
2025-10,济宁,二手房,90m2及以下,111.3709
2025-11,济宁,二手房,90m2及以下,110.2572
2025-12,济宁,二手房,90m2及以下,109.9264
2018-01,济宁,二手房,整体,100.2
2018-02,济宁,二手房,整体,100.6008
2018-03,济宁,二手房,整体,101.808
2018-04,济宁,二手房,整体,102.8261
2018-05,济宁,二手房,整体,104.06
2018-06,济宁,二手房,整体,104.9965
2018-07,济宁,二手房,整体,107.7265
2018-08,济宁,二手房,整体,110.4196
2018-09,济宁,二手房,整体,112.2967
2018-10,济宁,二手房,整体,113.8689
2018-11,济宁,二手房,整体,115.2353
2018-12,济宁,二手房,整体,116.9639
2019-01,济宁,二手房,整体,117.6656
2019-02,济宁,二手房,整体,118.254
2019-03,济宁,二手房,整体,118.9635
2019-04,济宁,二手房,整体,120.0342
2019-05,济宁,二手房,整体,120.7544
2019-06,济宁,二手房,整体,121.3581
2019-07,济宁,二手房,整体,122.2076
2019-08,济宁,二手房,整体,123.5519
2019-09,济宁,二手房,整体,124.7875
2019-10,济宁,二手房,整体,125.5362
2019-11,济宁,二手房,整体,126.0383
2019-12,济宁,二手房,整体,126.7946
2020-01,济宁,二手房,整体,127.3017
2020-02,济宁,二手房,整体,127.1744
2020-03,济宁,二手房,整体,127.4288
2020-04,济宁,二手房,整体,127.8111
2020-05,济宁,二手房,整体,127.9389
2020-06,济宁,二手房,整体,128.7065
2020-07,济宁,二手房,整体,129.4787
2020-08,济宁,二手房,整体,130.7735
2020-09,济宁,二手房,整体,131.6889
2020-10,济宁,二手房,整体,132.2157
2020-11,济宁,二手房,整体,132.6124
2020-12,济宁,二手房,整体,133.408
2021-01,济宁,二手房,整体,134.2085
2021-02,济宁,二手房,整体,134.8795
2021-03,济宁,二手房,整体,135.2842
2021-04,济宁,二手房,整体,135.8253
2021-05,济宁,二手房,整体,136.6402
2021-06,济宁,二手房,整体,137.3234
2021-07,济宁,二手房,整体,137.0488
2021-08,济宁,二手房,整体,136.7747
2021-09,济宁,二手房,整体,137.0483
2021-10,济宁,二手房,整体,136.7742
2021-11,济宁,二手房,整体,136.7742
2021-12,济宁,二手房,整体,135.8167
2022-01,济宁,二手房,整体,135.0018
2022-02,济宁,二手房,整体,134.4618
2022-03,济宁,二手房,整体,134.1929
2022-04,济宁,二手房,整体,133.5219
2022-05,济宁,二手房,整体,132.5873
2022-06,济宁,二手房,整体,131.9243
2022-07,济宁,二手房,整体,131.6605
2022-08,济宁,二手房,整体,130.6072
2022-09,济宁,二手房,整体,129.5624
2022-10,济宁,二手房,整体,128.3963
2022-11,济宁,二手房,整体,127.1123
2022-12,济宁,二手房,整体,126.2225
2023-01,济宁,二手房,整体,125.8439
2023-02,济宁,二手房,整体,125.718
2023-03,济宁,二手房,整体,126.3466
2023-04,济宁,二手房,整体,126.7257
2023-05,济宁,二手房,整体,125.8386
2023-06,济宁,二手房,整体,125.4611
2023-07,济宁,二手房,整体,125.3356
2023-08,济宁,二手房,整体,125.2103
2023-09,济宁,二手房,整体,124.0834
2023-10,济宁,二手房,整体,122.9666
2023-11,济宁,二手房,整体,121.614
2023-12,济宁,二手房,整体,120.7627
2024-02,济宁,二手房,整体,120.2796
2024-03,济宁,二手房,整体,119.9188
2024-04,济宁,二手房,整体,118.5997
2024-05,济宁,二手房,整体,117.1765
2024-06,济宁,二手房,整体,116.5906
2024-07,济宁,二手房,整体,116.1243
2024-08,济宁,二手房,整体,115.3114
2024-09,济宁,二手房,整体,114.9655
2024-10,济宁,二手房,整体,114.8505
2024-11,济宁,二手房,整体,114.6208
2024-12,济宁,二手房,整体,114.5062
2025-02,济宁,二手房,整体,114.2772
2025-03,济宁,二手房,整体,114.1629
2025-04,济宁,二手房,整体,113.3637
2025-05,济宁,二手房,整体,112.6836
2025-06,济宁,二手房,整体,111.5567
2025-07,济宁,二手房,整体,110.7758
2025-08,济宁,二手房,整体,109.7788
2025-09,济宁,二手房,整体,109.2299
2025-10,济宁,二手房,整体,108.9023
2025-11,济宁,二手房,整体,108.031
2025-12,济宁,二手房,整体,107.2748
2016-01,济宁,新房,144m2以上,100.2
2016-02,济宁,新房,144m2以上,100.4004
2016-03,济宁,新房,144m2以上,100.9024
2016-04,济宁,新房,144m2以上,101.2051
2016-06,济宁,新房,144m2以上,101.4075
2016-07,济宁,新房,144m2以上,100.7991
2016-08,济宁,新房,144m2以上,100.7991
2016-09,济宁,新房,144m2以上,101.1015
2016-10,济宁,新房,144m2以上,101.1015
2016-11,济宁,新房,144m2以上,101.5059
2018-01,济宁,新房,144m2以上,101.3029
2018-02,济宁,新房,144m2以上,102.2146
2018-03,济宁,新房,144m2以上,102.6234
2018-04,济宁,新房,144m2以上,103.4444
2018-05,济宁,新房,144m2以上,103.5479
2018-06,济宁,新房,144m2以上,104.2727
2018-07,济宁,新房,144m2以上,104.8984
2018-08,济宁,新房,144m2以上,107.1012
2018-09,济宁,新房,144m2以上,107.8509
2018-10,济宁,新房,144m2以上,110.2236
2018-11,济宁,新房,144m2以上,112.0974
2018-12,济宁,新房,144m2以上,113.7789
2019-01,济宁,新房,144m2以上,114.6891
2019-02,济宁,新房,144m2以上,115.3773
2019-03,济宁,新房,144m2以上,116.0695
2019-04,济宁,新房,144m2以上,116.3017
2019-05,济宁,新房,144m2以上,117.3484
2019-06,济宁,新房,144m2以上,118.6392
2019-07,济宁,新房,144m2以上,119.2324
2019-08,济宁,新房,144m2以上,120.544
2019-09,济宁,新房,144m2以上,122.1111
2019-10,济宁,新房,144m2以上,122.5995
2019-11,济宁,新房,144m2以上,123.2125
2019-12,济宁,新房,144m2以上,122.9661
2020-01,济宁,新房,144m2以上,123.212
2020-02,济宁,新房,144m2以上,123.5816
2020-03,济宁,新房,144m2以上,124.076
2020-04,济宁,新房,144m2以上,124.2
2020-05,济宁,新房,144m2以上,124.821
2020-06,济宁,新房,144m2以上,124.821
2020-07,济宁,新房,144m2以上,126.0693
2020-08,济宁,新房,144m2以上,128.2124
2020-09,济宁,新房,144m2以上,129.3663
2020-10,济宁,新房,144m2以上,131.1775
2020-11,济宁,新房,144m2以上,132.8828
2020-12,济宁,新房,144m2以上,133.5472
2021-01,济宁,新房,144m2以上,133.9478
2021-02,济宁,新房,144m2以上,135.1534
2021-03,济宁,新房,144m2以上,135.8291
2021-04,济宁,新房,144m2以上,136.9158
2021-05,济宁,新房,144m2以上,138.2849
2021-06,济宁,新房,144m2以上,139.5295
2021-07,济宁,新房,144m2以上,140.0876
2021-08,济宁,新房,144m2以上,140.5079
2021-09,济宁,新房,144m2以上,140.5079
2021-10,济宁,新房,144m2以上,140.2268
2021-11,济宁,新房,144m2以上,139.5257
2021-12,济宁,新房,144m2以上,139.2467
2022-01,济宁,新房,144m2以上,138.5504
2022-02,济宁,新房,144m2以上,137.3035
2022-03,济宁,新房,144m2以上,136.8916
2022-04,济宁,新房,144m2以上,137.1653
2022-05,济宁,新房,144m2以上,137.5768
2022-06,济宁,新房,144m2以上,137.1641
2022-07,济宁,新房,144m2以上,136.4783
2022-08,济宁,新房,144m2以上,135.7959
2022-09,济宁,新房,144m2以上,135.5243
2022-10,济宁,新房,144m2以上,135.1177
2022-11,济宁,新房,144m2以上,133.4963
2022-12,济宁,新房,144m2以上,133.0958
2023-01,济宁,新房,144m2以上,132.9627
2023-02,济宁,新房,144m2以上,132.4309
2023-03,济宁,新房,144m2以上,132.5633
2023-04,济宁,新房,144m2以上,133.0936
2023-05,济宁,新房,144m2以上,132.295
2023-06,济宁,新房,144m2以上,132.6919
2023-07,济宁,新房,144m2以上,133.09
2023-08,济宁,新房,144m2以上,132.8238
2023-09,济宁,新房,144m2以上,132.5581
2023-10,济宁,新房,144m2以上,131.7628
2023-11,济宁,新房,144m2以上,131.104
2023-12,济宁,新房,144m2以上,129.924
2024-02,济宁,新房,144m2以上,128.1051
2024-03,济宁,新房,144m2以上,127.5927
2024-04,济宁,新房,144m2以上,127.3375
2024-05,济宁,新房,144m2以上,125.9368
2024-06,济宁,新房,144m2以上,125.6849
2024-07,济宁,新房,144m2以上,124.1767
2024-08,济宁,新房,144m2以上,124.1767
2024-09,济宁,新房,144m2以上,122.8108
2024-10,济宁,新房,144m2以上,121.8283
2024-11,济宁,新房,144m2以上,121.4628
2024-12,济宁,新房,144m2以上,120.2482
2025-02,济宁,新房,144m2以上,120.1279
2025-03,济宁,新房,144m2以上,119.6474
2025-04,济宁,新房,144m2以上,118.9295
2025-05,济宁,新房,144m2以上,118.6917
2025-06,济宁,新房,144m2以上,118.573
2025-07,济宁,新房,144m2以上,118.573
2025-08,济宁,新房,144m2以上,117.7429
2025-09,济宁,新房,144m2以上,117.6252
2025-10,济宁,新房,144m2以上,117.5076
2025-11,济宁,新房,144m2以上,117.0376
2025-12,济宁,新房,144m2以上,116.4524
2016-01,济宁,新房,90m2及以下,100.5
2016-02,济宁,新房,90m2及以下,100.3995
2016-03,济宁,新房,90m2及以下,100.6003
2016-04,济宁,新房,90m2及以下,101.0027
2016-06,济宁,新房,90m2及以下,101.5077
2016-07,济宁,新房,90m2及以下,101.4062
2016-08,济宁,新房,90m2及以下,101.609
2016-09,济宁,新房,90m2及以下,102.2187
2016-10,济宁,新房,90m2及以下,102.3209
2016-11,济宁,新房,90m2及以下,102.2186
2018-01,济宁,新房,90m2及以下,102.6274
2018-02,济宁,新房,90m2及以下,103.038
2018-03,济宁,新房,90m2及以下,103.9653
2018-04,济宁,新房,90m2及以下,105.0049
2018-05,济宁,新房,90m2及以下,105.74
2018-06,济宁,新房,90m2及以下,106.5859
2018-07,济宁,新房,90m2及以下,108.1847
2018-08,济宁,新房,90m2及以下,110.3484
2018-09,济宁,新房,90m2及以下,111.0105
2018-10,济宁,新房,90m2及以下,112.5646
2018-11,济宁,新房,90m2及以下,114.8159
2018-12,济宁,新房,90m2及以下,115.39
2019-01,济宁,新房,90m2及以下,115.9669
2019-02,济宁,新房,90m2及以下,117.1266
2019-03,济宁,新房,90m2及以下,117.2437
2019-04,济宁,新房,90m2及以下,117.2437
2019-05,济宁,新房,90m2及以下,117.361
2019-06,济宁,新房,90m2及以下,118.5346
2019-07,济宁,新房,90m2及以下,118.6531
2019-08,济宁,新房,90m2及以下,120.4329
2019-09,济宁,新房,90m2及以下,123.0825
2019-10,济宁,新房,90m2及以下,123.4517
2019-11,济宁,新房,90m2及以下,124.4393
2019-12,济宁,新房,90m2及以下,124.6882
2020-01,济宁,新房,90m2及以下,124.8129
2020-02,济宁,新房,90m2及以下,124.8129
2020-03,济宁,新房,90m2及以下,126.1858
2020-04,济宁,新房,90m2及以下,127.1953
2020-05,济宁,新房,90m2及以下,128.2129
2020-06,济宁,新房,90m2及以下,128.3411
2020-07,济宁,新房,90m2及以下,128.9828
2020-08,济宁,新房,90m2及以下,130.9175
2020-09,济宁,新房,90m2及以下,131.0484
2020-10,济宁,新房,90m2及以下,131.9658
2020-11,济宁,新房,90m2及以下,133.5494
2020-12,济宁,新房,90m2及以下,134.3507
2021-01,济宁,新房,90m2及以下,134.7537
2021-02,济宁,新房,90m2及以下,136.6403
2021-03,济宁,新房,90m2及以下,137.3235
2021-04,济宁,新房,90m2及以下,138.2847
2021-05,济宁,新房,90m2及以下,139.8059
2021-06,济宁,新房,90m2及以下,140.3651
2021-07,济宁,新房,90m2及以下,141.9091
2021-08,济宁,新房,90m2及以下,142.051
2021-09,济宁,新房,90m2及以下,142.6192
2021-10,济宁,新房,90m2及以下,143.0471
2021-11,济宁,新房,90m2及以下,142.4749
2021-12,济宁,新房,90m2及以下,141.905
2022-01,济宁,新房,90m2及以下,141.7631
2022-02,济宁,新房,90m2及以下,140.7707
2022-03,济宁,新房,90m2及以下,139.7854
2022-04,济宁,新房,90m2及以下,141.0434
2022-05,济宁,新房,90m2及以下,139.774
2022-06,济宁,新房,90m2及以下,139.4945
2022-07,济宁,新房,90m2及以下,139.2155
2022-08,济宁,新房,90m2及以下,138.6586
2022-09,济宁,新房,90m2及以下,138.52
2022-10,济宁,新房,90m2及以下,137.6889
2022-11,济宁,新房,90m2及以下,135.7612
2022-12,济宁,新房,90m2及以下,134.6751
2023-01,济宁,新房,90m2及以下,134.4058
2023-02,济宁,新房,90m2及以下,134.4058
2023-03,济宁,新房,90m2及以下,134.6746
2023-04,济宁,新房,90m2及以下,134.6746
2023-05,济宁,新房,90m2及以下,134.6746
2023-06,济宁,新房,90m2及以下,134.8093
2023-07,济宁,新房,90m2及以下,134.4048
2023-08,济宁,新房,90m2及以下,134.2704
2023-09,济宁,新房,90m2及以下,134.1362
2023-10,济宁,新房,90m2及以下,133.8679
2023-11,济宁,新房,90m2及以下,131.8599
2023-12,济宁,新房,90m2及以下,131.4643
2024-02,济宁,新房,90m2及以下,131.4643
2024-03,济宁,新房,90m2及以下,131.4643
2024-04,济宁,新房,90m2及以下,130.4126
2024-05,济宁,新房,90m2及以下,128.5868
2024-06,济宁,新房,90m2及以下,126.9152
2024-07,济宁,新房,90m2及以下,125.2653
2024-08,济宁,新房,90m2及以下,124.7642
2024-09,济宁,新房,90m2及以下,124.0156
2024-10,济宁,新房,90m2及以下,124.0156
2024-11,济宁,新房,90m2及以下,124.0156
2024-12,济宁,新房,90m2及以下,124.0156
2025-02,济宁,新房,90m2及以下,123.0235
2025-03,济宁,新房,90m2及以下,123.0235
2025-04,济宁,新房,90m2及以下,123.0235
2025-05,济宁,新房,90m2及以下,122.9005
2025-06,济宁,新房,90m2及以下,122.6547
2025-07,济宁,新房,90m2及以下,121.7961
2025-08,济宁,新房,90m2及以下,120.6999
2025-09,济宁,新房,90m2及以下,120.6999
2025-10,济宁,新房,90m2及以下,120.3378
2025-11,济宁,新房,90m2及以下,120.3378
2025-12,济宁,新房,90m2及以下,120.3378
2018-03,济宁,新房,整体,100.4
2018-04,济宁,新房,整体,101.0024
2018-05,济宁,新房,整体,101.8104
2018-06,济宁,新房,整体,103.134
2018-07,济宁,新房,整体,104.5778
2018-08,济宁,新房,整体,106.3557
2018-09,济宁,新房,整体,106.9938
2018-10,济宁,新房,整体,109.0267
2018-11,济宁,新房,整体,110.8801
2018-12,济宁,新房,整体,112.0998
2019-01,济宁,新房,整体,112.8845
2019-02,济宁,新房,整体,114.352
2019-03,济宁,新房,整体,114.9238
2019-04,济宁,新房,整体,115.7282
2019-05,济宁,新房,整体,116.8855
2019-06,济宁,新房,整体,118.2881
2019-07,济宁,新房,整体,118.7613
2019-08,济宁,新房,整体,120.1864
2019-09,济宁,新房,整体,121.5085
2019-10,济宁,新房,整体,122.359
2019-11,济宁,新房,整体,122.9708
2019-12,济宁,新房,整体,123.0938
2020-01,济宁,新房,整体,123.34
2020-02,济宁,新房,整体,123.34
2020-03,济宁,新房,整体,123.8333
2020-04,济宁,新房,整体,124.5763
2020-05,济宁,新房,整体,125.4484
2020-06,济宁,新房,整体,126.2011
2020-07,济宁,新房,整体,127.5893
2020-08,济宁,新房,整体,129.1204
2020-09,济宁,新房,整体,130.2824
2020-10,济宁,新房,整体,131.0641
2020-11,济宁,新房,整体,132.6369
2020-12,济宁,新房,整体,133.1675
2021-01,济宁,新房,整体,134.0996
2021-02,济宁,新房,整体,134.9042
2021-03,济宁,新房,整体,135.9835
2021-04,济宁,新房,整体,136.9353
2021-05,济宁,新房,整体,138.3047
2021-06,济宁,新房,整体,139.4111
2021-07,济宁,新房,整体,140.387
2021-08,济宁,新房,整体,140.5274
2021-09,济宁,新房,整体,141.0895
2021-10,济宁,新房,整体,140.9484
2021-11,济宁,新房,整体,140.3846
2021-12,济宁,新房,整体,139.6827
2022-01,济宁,新房,整体,138.9843
2022-02,济宁,新房,整体,138.1504
2022-03,济宁,新房,整体,137.5978
2022-04,济宁,新房,整体,137.873
2022-05,济宁,新房,整体,138.0108
2022-06,济宁,新房,整体,137.4588
2022-07,济宁,新房,整体,137.0464
2022-08,济宁,新房,整体,135.9501
2022-09,济宁,新房,整体,135.8141
2022-10,济宁,新房,整体,134.9992
2022-11,济宁,新房,整体,133.5142
2022-12,济宁,新房,整体,133.1137
2023-01,济宁,新房,整体,132.8475
2023-02,济宁,新房,整体,132.7146
2023-03,济宁,新房,整体,133.2455
2023-04,济宁,新房,整体,133.6452
